disease,antecedent,consequent,support,confidence
Chronic cholestasis, loss_of_appetite," yellowing_of_eyes,  vomiting",0.85,0.895
Chronic cholestasis, vomiting," yellowing_of_eyes,  loss_of_appetite",0.85,0.895
Chronic cholestasis, yellowing_of_eyes," vomiting,  loss_of_appetite",0.85,0.895
Chronic cholestasis," vomiting,  loss_of_appetite", yellowing_of_eyes,0.85,0.944
Chronic cholestasis," yellowing_of_eyes,  loss_of_appetite", vomiting,0.85,0.944
Chronic cholestasis," yellowing_of_eyes,  vomiting", loss_of_appetite,0.85,0.944
Chronic cholestasis, abdominal_pain," yellowing_of_eyes,  vomiting",0.85,0.895
Chronic cholestasis, vomiting," yellowing_of_eyes,  abdominal_pain",0.85,0.895
Chronic cholestasis, yellowing_of_eyes," abdominal_pain,  vomiting",0.85,0.895
Chronic cholestasis," abdominal_pain,  vomiting", yellowing_of_eyes,0.85,0.944
Chronic cholestasis," yellowing_of_eyes,  abdominal_pain", vomiting,0.85,0.944
Chronic cholestasis," yellowing_of_eyes,  vomiting", abdominal_pain,0.85,0.944
Chronic cholestasis, abdominal_pain," nausea,  loss_of_appetite",0.85,0.895
Chronic cholestasis, loss_of_appetite," nausea,  abdominal_pain",0.85,0.895
Chronic cholestasis, nausea," abdominal_pain,  loss_of_appetite",0.85,0.895
Chronic cholestasis," abdominal_pain,  loss_of_appetite", nausea,0.85,0.944
Chronic cholestasis," nausea,  abdominal_pain", loss_of_appetite,0.85,0.944
Chronic cholestasis," nausea,  loss_of_appetite", abdominal_pain,0.85,0.944
Chronic cholestasis, nausea,"itching,  vomiting",0.85,0.895
Chronic cholestasis, vomiting,"itching,  nausea",0.85,0.895
Chronic cholestasis,itching," nausea,  vomiting",0.85,0.895
Chronic cholestasis," nausea,  vomiting",itching,0.85,0.944
Chronic cholestasis,"itching,  nausea", vomiting,0.85,0.944
Chronic cholestasis,"itching,  vomiting", nausea,0.85,0.944
Chronic cholestasis, loss_of_appetite," nausea,  yellowish_skin",0.85,0.895
Chronic cholestasis, nausea," yellowish_skin,  loss_of_appetite",0.85,0.895
Chronic cholestasis, yellowish_skin," nausea,  loss_of_appetite",0.85,0.895
Chronic cholestasis," nausea,  loss_of_appetite", yellowish_skin,0.85,0.944
Chronic cholestasis," yellowish_skin,  loss_of_appetite", nausea,0.85,0.944
Chronic cholestasis," nausea,  yellowish_skin", loss_of_appetite,0.85,0.944
Chronic cholestasis, loss_of_appetite," yellowing_of_eyes,  yellowish_skin",0.85,0.895
Chronic cholestasis, yellowing_of_eyes," yellowish_skin,  loss_of_appetite",0.85,0.895
Chronic cholestasis, yellowish_skin," yellowing_of_eyes,  loss_of_appetite",0.85,0.895
Chronic cholestasis," yellowing_of_eyes,  loss_of_appetite", yellowish_skin,0.85,0.944
Chronic cholestasis," yellowish_skin,  loss_of_appetite", yellowing_of_eyes,0.85,0.944
Chronic cholestasis," yellowing_of_eyes,  yellowish_skin", loss_of_appetite,0.85,0.944
Chronic cholestasis, abdominal_pain,"itching,  loss_of_appetite",0.85,0.895
Chronic cholestasis, loss_of_appetite,"itching,  abdominal_pain",0.85,0.895
Chronic cholestasis,itching," abdominal_pain,  loss_of_appetite",0.85,0.895
Chronic cholestasis," abdominal_pain,  loss_of_appetite",itching,0.85,0.944
Chronic cholestasis,"itching,  abdominal_pain", loss_of_appetite,0.85,0.944
Chronic cholestasis,"itching,  loss_of_appetite", abdominal_pain,0.85,0.944
Chronic cholestasis, abdominal_pain," vomiting,  loss_of_appetite",0.85,0.895
Chronic cholestasis, loss_of_appetite," abdominal_pain,  vomiting",0.85,0.895
Chronic cholestasis, vomiting," abdominal_pain,  loss_of_appetite",0.85,0.895
Chronic cholestasis," abdominal_pain,  loss_of_appetite", vomiting,0.85,0.944
Chronic cholestasis," abdominal_pain,  vomiting", loss_of_appetite,0.85,0.944
Chronic cholestasis," vomiting,  loss_of_appetite", abdominal_pain,0.85,0.944
Chronic cholestasis, abdominal_pain," yellowing_of_eyes,  loss_of_appetite",0.85,0.895
Chronic cholestasis, loss_of_appetite," yellowing_of_eyes,  abdominal_pain",0.85,0.895
Chronic cholestasis, yellowing_of_eyes," abdominal_pain,  loss_of_appetite",0.85,0.895
Chronic cholestasis," abdominal_pain,  loss_of_appetite", yellowing_of_eyes,0.85,0.944
Chronic cholestasis," yellowing_of_eyes,  abdominal_pain", loss_of_appetite,0.85,0.944
Chronic cholestasis," yellowing_of_eyes,  loss_of_appetite", abdominal_pain,0.85,0.944
Chronic cholestasis, loss_of_appetite," yellowing_of_eyes,  nausea",0.85,0.895
Chronic cholestasis, nausea," yellowing_of_eyes,  loss_of_appetite",0.85,0.895
Chronic cholestasis, yellowing_of_eyes," nausea,  loss_of_appetite",0.85,0.895
Chronic cholestasis," nausea,  loss_of_appetite", yellowing_of_eyes,0.85,0.944
Chronic cholestasis," yellowing_of_eyes,  loss_of_appetite", nausea,0.85,0.944
Chronic cholestasis," yellowing_of_eyes,  nausea", loss_of_appetite,0.85,0.944
Chronic cholestasis, loss_of_appetite,"itching,  vomiting",0.85,0.895
Chronic cholestasis, vomiting,"itching,  loss_of_appetite",0.85,0.895
Chronic cholestasis,itching," vomiting,  loss_of_appetite",0.85,0.895
Chronic cholestasis," vomiting,  loss_of_appetite",itching,0.85,0.944
Chronic cholestasis,"itching,  loss_of_appetite", vomiting,0.85,0.944
Chronic cholestasis,"itching,  vomiting", loss_of_appetite,0.85,0.944
Chronic cholestasis, nausea," yellowing_of_eyes,  yellowish_skin",0.85,0.895
Chronic cholestasis, yellowing_of_eyes," nausea,  yellowish_skin",0.85,0.895
Chronic cholestasis, yellowish_skin," yellowing_of_eyes,  nausea",0.85,0.895
Chronic cholestasis," yellowing_of_eyes,  nausea", yellowish_skin,0.85,0.944
Chronic cholestasis," nausea,  yellowish_skin", yellowing_of_eyes,0.85,0.944
Chronic cholestasis," yellowing_of_eyes,  yellowish_skin", nausea,0.85,0.944
Chronic cholestasis, vomiting,"itching,  yellowish_skin",0.85,0.895
Chronic cholestasis, yellowish_skin,"itching,  vomiting",0.85,0.895
Chronic cholestasis,itching," yellowish_skin,  vomiting",0.85,0.895
Chronic cholestasis," yellowish_skin,  vomiting",itching,0.85,0.944
Chronic cholestasis,"itching,  vomiting", yellowish_skin,0.85,0.944
Chronic cholestasis,"itching,  yellowish_skin", vomiting,0.85,0.944
Chronic cholestasis, abdominal_pain," yellowish_skin,  loss_of_appetite",0.85,0.895
Chronic cholestasis, loss_of_appetite," abdominal_pain,  yellowish_skin",0.85,0.895
Chronic cholestasis, yellowish_skin," abdominal_pain,  loss_of_appetite",0.85,0.895
Chronic cholestasis," abdominal_pain,  loss_of_appetite", yellowish_skin,0.85,0.944
Chronic cholestasis," abdominal_pain,  yellowish_skin", loss_of_appetite,0.85,0.944
Chronic cholestasis," yellowish_skin,  loss_of_appetite", abdominal_pain,0.85,0.944
Chronic cholestasis, loss_of_appetite,"itching,  yellowish_skin",0.85,0.895
Chronic cholestasis, yellowish_skin,"itching,  loss_of_appetite",0.85,0.895
Chronic cholestasis,itching," yellowish_skin,  loss_of_appetite",0.85,0.895
Chronic cholestasis," yellowish_skin,  loss_of_appetite",itching,0.85,0.944
Chronic cholestasis,"itching,  loss_of_appetite", yellowish_skin,0.85,0.944
Chronic cholestasis,"itching,  yellowish_skin", loss_of_appetite,0.85,0.944
Chronic cholestasis, loss_of_appetite," yellowish_skin,  vomiting",0.85,0.895
Chronic cholestasis, vomiting," yellowish_skin,  loss_of_appetite",0.85,0.895
Chronic cholestasis, yellowish_skin," vomiting,  loss_of_appetite",0.85,0.895
Chronic cholestasis," vomiting,  loss_of_appetite", yellowish_skin,0.85,0.944
Chronic cholestasis," yellowish_skin,  loss_of_appetite", vomiting,0.85,0.944
Chronic cholestasis," yellowish_skin,  vomiting", loss_of_appetite,0.85,0.944
Chronic cholestasis, nausea," yellowing_of_eyes,  vomiting",0.85,0.895
Chronic cholestasis, vomiting," yellowing_of_eyes,  nausea",0.85,0.895
Chronic cholestasis, yellowing_of_eyes," nausea,  vomiting",0.85,0.895
Chronic cholestasis," nausea,  vomiting", yellowing_of_eyes,0.85,0.944
Chronic cholestasis," yellowing_of_eyes,  nausea", vomiting,0.85,0.944
Chronic cholestasis," yellowing_of_eyes,  vomiting", nausea,0.85,0.944
Chronic cholestasis, abdominal_pain," nausea,  yellowish_skin",0.85,0.895
Chronic cholestasis, nausea," abdominal_pain,  yellowish_skin",0.85,0.895
Chronic cholestasis, yellowish_skin," nausea,  abdominal_pain",0.85,0.895
Chronic cholestasis," nausea,  abdominal_pain", yellowish_skin,0.85,0.944
Chronic cholestasis," abdominal_pain,  yellowish_skin", nausea,0.85,0.944
Chronic cholestasis," nausea,  yellowish_skin", abdominal_pain,0.85,0.944
Chronic cholestasis, abdominal_pain," yellowing_of_eyes,  nausea",0.85,0.895
Chronic cholestasis, nausea," yellowing_of_eyes,  abdominal_pain",0.85,0.895
Chronic cholestasis, yellowing_of_eyes," nausea,  abdominal_pain",0.85,0.895
Chronic cholestasis," nausea,  abdominal_pain", yellowing_of_eyes,0.85,0.944
Chronic cholestasis," yellowing_of_eyes,  abdominal_pain", nausea,0.85,0.944
Chronic cholestasis," yellowing_of_eyes,  nausea", abdominal_pain,0.85,0.944
Chronic cholestasis, abdominal_pain,"itching,  yellowish_skin",0.85,0.895
Chronic cholestasis, yellowish_skin,"itching,  abdominal_pain",0.85,0.895
Chronic cholestasis,itching," abdominal_pain,  yellowish_skin",0.85,0.895
Chronic cholestasis," abdominal_pain,  yellowish_skin",itching,0.85,0.944
Chronic cholestasis,"itching,  abdominal_pain", yellowish_skin,0.85,0.944
Chronic cholestasis,"itching,  yellowish_skin", abdominal_pain,0.85,0.944
Chronic cholestasis, abdominal_pain," yellowish_skin,  vomiting",0.85,0.895
Chronic cholestasis, vomiting," abdominal_pain,  yellowish_skin",0.85,0.895
Chronic cholestasis, yellowish_skin," abdominal_pain,  vomiting",0.85,0.895
Chronic cholestasis," abdominal_pain,  vomiting", yellowish_skin,0.85,0.944
Chronic cholestasis," abdominal_pain,  yellowish_skin", vomiting,0.85,0.944
Chronic cholestasis," yellowish_skin,  vomiting", abdominal_pain,0.85,0.944
Chronic cholestasis, yellowing_of_eyes,"itching,  yellowish_skin",0.85,0.895
Chronic cholestasis, yellowish_skin,"itching,  yellowing_of_eyes",0.85,0.895
Chronic cholestasis,itching," yellowing_of_eyes,  yellowish_skin",0.85,0.895
Chronic cholestasis," yellowing_of_eyes,  yellowish_skin",itching,0.85,0.944
Chronic cholestasis,"itching,  yellowing_of_eyes", yellowish_skin,0.85,0.944
Chronic cholestasis,"itching,  yellowish_skin", yellowing_of_eyes,0.85,0.944
Chronic cholestasis, loss_of_appetite,"itching,  yellowing_of_eyes",0.85,0.895
Chronic cholestasis, yellowing_of_eyes,"itching,  loss_of_appetite",0.85,0.895
Chronic cholestasis,itching," yellowing_of_eyes,  loss_of_appetite",0.85,0.895
Chronic cholestasis," yellowing_of_eyes,  loss_of_appetite",itching,0.85,0.944
Chronic cholestasis,"itching,  loss_of_appetite", yellowing_of_eyes,0.85,0.944
Chronic cholestasis,"itching,  yellowing_of_eyes", loss_of_appetite,0.85,0.944
Chronic cholestasis, nausea,"itching,  yellowing_of_eyes",0.85,0.895
Chronic cholestasis, yellowing_of_eyes,"itching,  nausea",0.85,0.895
Chronic cholestasis,itching," yellowing_of_eyes,  nausea",0.85,0.895
Chronic cholestasis," yellowing_of_eyes,  nausea",itching,0.85,0.944
Chronic cholestasis,"itching,  nausea", yellowing_of_eyes,0.85,0.944
Chronic cholestasis,"itching,  yellowing_of_eyes", nausea,0.85,0.944
Chronic cholestasis, abdominal_pain,"itching,  yellowing_of_eyes",0.85,0.895
Chronic cholestasis, yellowing_of_eyes,"itching,  abdominal_pain",0.85,0.895
Chronic cholestasis,itching," yellowing_of_eyes,  abdominal_pain",0.85,0.895
Chronic cholestasis," yellowing_of_eyes,  abdominal_pain",itching,0.85,0.944
Chronic cholestasis,"itching,  abdominal_pain", yellowing_of_eyes,0.85,0.944
Chronic cholestasis,"itching,  yellowing_of_eyes", abdominal_pain,0.85,0.944
Chronic cholestasis, abdominal_pain," nausea,  vomiting",0.85,0.895
Chronic cholestasis, nausea," abdominal_pain,  vomiting",0.85,0.895
Chronic cholestasis, vomiting," nausea,  abdominal_pain",0.85,0.895
Chronic cholestasis," nausea,  abdominal_pain", vomiting,0.85,0.944
Chronic cholestasis," abdominal_pain,  vomiting", nausea,0.85,0.944
Chronic cholestasis," nausea,  vomiting", abdominal_pain,0.85,0.944
Chronic cholestasis, abdominal_pain,"itching,  nausea",0.85,0.895
Chronic cholestasis, nausea,"itching,  abdominal_pain",0.85,0.895
Chronic cholestasis,itching," nausea,  abdominal_pain",0.85,0.895
Chronic cholestasis," nausea,  abdominal_pain",itching,0.85,0.944
Chronic cholestasis,"itching,  abdominal_pain", nausea,0.85,0.944
Chronic cholestasis,"itching,  nausea", abdominal_pain,0.85,0.944
Chronic cholestasis, abdominal_pain," yellowing_of_eyes,  yellowish_skin",0.85,0.895
Chronic cholestasis, yellowing_of_eyes," abdominal_pain,  yellowish_skin",0.85,0.895
Chronic cholestasis, yellowish_skin," yellowing_of_eyes,  abdominal_pain",0.85,0.895
Chronic cholestasis," yellowing_of_eyes,  abdominal_pain", yellowish_skin,0.85,0.944
Chronic cholestasis," abdominal_pain,  yellowish_skin", yellowing_of_eyes,0.85,0.944
Chronic cholestasis," yellowing_of_eyes,  yellowish_skin", abdominal_pain,0.85,0.944
Chronic cholestasis, abdominal_pain,"itching,  vomiting",0.85,0.895
Chronic cholestasis, vomiting,"itching,  abdominal_pain",0.85,0.895
Chronic cholestasis,itching," abdominal_pain,  vomiting",0.85,0.895
Chronic cholestasis," abdominal_pain,  vomiting",itching,0.85,0.944
Chronic cholestasis,"itching,  abdominal_pain", vomiting,0.85,0.944
Chronic cholestasis,"itching,  vomiting", abdominal_pain,0.85,0.944
Chronic cholestasis, vomiting,"itching,  yellowing_of_eyes",0.85,0.895
Chronic cholestasis, yellowing_of_eyes,"itching,  vomiting",0.85,0.895
Chronic cholestasis,itching," yellowing_of_eyes,  vomiting",0.85,0.895
Chronic cholestasis," yellowing_of_eyes,  vomiting",itching,0.85,0.944
Chronic cholestasis,"itching,  vomiting", yellowing_of_eyes,0.85,0.944
Chronic cholestasis,"itching,  yellowing_of_eyes", vomiting,0.85,0.944
Chronic cholestasis, nausea," yellowish_skin,  vomiting",0.85,0.895
Chronic cholestasis, vomiting," nausea,  yellowish_skin",0.85,0.895
Chronic cholestasis, yellowish_skin," nausea,  vomiting",0.85,0.895
Chronic cholestasis," nausea,  vomiting", yellowish_skin,0.85,0.944
Chronic cholestasis," nausea,  yellowish_skin", vomiting,0.85,0.944
Chronic cholestasis," yellowish_skin,  vomiting", nausea,0.85,0.944
Chronic cholestasis, nausea,"itching,  yellowish_skin",0.85,0.895
Chronic cholestasis, yellowish_skin,"itching,  nausea",0.85,0.895
Chronic cholestasis,itching," nausea,  yellowish_skin",0.85,0.895
Chronic cholestasis," nausea,  yellowish_skin",itching,0.85,0.944
Chronic cholestasis,"itching,  nausea", yellowish_skin,0.85,0.944
Chronic cholestasis,"itching,  yellowish_skin", nausea,0.85,0.944
Chronic cholestasis, vomiting," yellowing_of_eyes,  yellowish_skin",0.85,0.895
Chronic cholestasis, yellowing_of_eyes," yellowish_skin,  vomiting",0.85,0.895
Chronic cholestasis, yellowish_skin," yellowing_of_eyes,  vomiting",0.85,0.895
Chronic cholestasis," yellowing_of_eyes,  vomiting", yellowish_skin,0.85,0.944
Chronic cholestasis," yellowish_skin,  vomiting", yellowing_of_eyes,0.85,0.944
Chronic cholestasis," yellowing_of_eyes,  yellowish_skin", vomiting,0.85,0.944
Chronic cholestasis, loss_of_appetite," nausea,  vomiting",0.85,0.895
Chronic cholestasis, nausea," vomiting,  loss_of_appetite",0.85,0.895
Chronic cholestasis, vomiting," nausea,  loss_of_appetite",0.85,0.895
Chronic cholestasis," nausea,  loss_of_appetite", vomiting,0.85,0.944
Chronic cholestasis," vomiting,  loss_of_appetite", nausea,0.85,0.944
Chronic cholestasis," nausea,  vomiting", loss_of_appetite,0.85,0.944
Chronic cholestasis, loss_of_appetite,"itching,  nausea",0.85,0.895
Chronic cholestasis, nausea,"itching,  loss_of_appetite",0.85,0.895
Chronic cholestasis,itching," nausea,  loss_of_appetite",0.85,0.895
Chronic cholestasis," nausea,  loss_of_appetite",itching,0.85,0.944
Chronic cholestasis,"itching,  loss_of_appetite", nausea,0.85,0.944
Chronic cholestasis,"itching,  nausea", loss_of_appetite,0.85,0.944
Chronic cholestasis, loss_of_appetite," yellowing_of_eyes,  vomiting",0.85,0.895
Chronic cholestasis, vomiting," yellowing_of_eyes,  loss_of_appetite",0.85,0.895
Chronic cholestasis, yellowing_of_eyes," vomiting,  loss_of_appetite",0.85,0.895
Chronic cholestasis," vomiting,  loss_of_appetite", yellowing_of_eyes,0.85,0.944
Chronic cholestasis," yellowing_of_eyes,  loss_of_appetite", vomiting,0.85,0.944
Chronic cholestasis," yellowing_of_eyes,  vomiting", loss_of_appetite,0.85,0.944
Chronic cholestasis, abdominal_pain," yellowing_of_eyes,  vomiting",0.85,0.895
Chronic cholestasis, vomiting," yellowing_of_eyes,  abdominal_pain",0.85,0.895
Chronic cholestasis, yellowing_of_eyes," abdominal_pain,  vomiting",0.85,0.895
Chronic cholestasis," abdominal_pain,  vomiting", yellowing_of_eyes,0.85,0.944
Chronic cholestasis," yellowing_of_eyes,  abdominal_pain", vomiting,0.85,0.944
Chronic cholestasis," yellowing_of_eyes,  vomiting", abdominal_pain,0.85,0.944
Chronic cholestasis, abdominal_pain," nausea,  loss_of_appetite",0.85,0.895
Chronic cholestasis, loss_of_appetite," nausea,  abdominal_pain",0.85,0.895
Chronic cholestasis, nausea," abdominal_pain,  loss_of_appetite",0.85,0.895
Chronic cholestasis," abdominal_pain,  loss_of_appetite", nausea,0.85,0.944
Chronic cholestasis," nausea,  abdominal_pain", loss_of_appetite,0.85,0.944
Chronic cholestasis," nausea,  loss_of_appetite", abdominal_pain,0.85,0.944
Chronic cholestasis, nausea,"itching,  vomiting",0.85,0.895
Chronic cholestasis, vomiting,"itching,  nausea",0.85,0.895
Chronic cholestasis,itching," nausea,  vomiting",0.85,0.895
Chronic cholestasis," nausea,  vomiting",itching,0.85,0.944
Chronic cholestasis,"itching,  nausea", vomiting,0.85,0.944
Chronic cholestasis,"itching,  vomiting", nausea,0.85,0.944
Chronic cholestasis, loss_of_appetite," nausea,  yellowish_skin",0.85,0.895
Chronic cholestasis, nausea," yellowish_skin,  loss_of_appetite",0.85,0.895
Chronic cholestasis, yellowish_skin," nausea,  loss_of_appetite",0.85,0.895
Chronic cholestasis," nausea,  loss_of_appetite", yellowish_skin,0.85,0.944
Chronic cholestasis," yellowish_skin,  loss_of_appetite", nausea,0.85,0.944
Chronic cholestasis," nausea,  yellowish_skin", loss_of_appetite,0.85,0.944
Chronic cholestasis, loss_of_appetite," yellowing_of_eyes,  yellowish_skin",0.85,0.895
Chronic cholestasis, yellowing_of_eyes," yellowish_skin,  loss_of_appetite",0.85,0.895
Chronic cholestasis, yellowish_skin," yellowing_of_eyes,  loss_of_appetite",0.85,0.895
Chronic cholestasis," yellowing_of_eyes,  loss_of_appetite", yellowish_skin,0.85,0.944
